,workerid,key,value
297,W8c6d83ec16,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
298,W8c6d83ec16,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
299,W8c6d83ec16,bonus,2
300,We0b4b666fe,startTime,Fri Apr 15 2022 15:22:54 GMT-0400 (EDT)
301,We0b4b666fe,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
302,We0b4b666fe,trialDataFile,exp2_split3
303,We0b4b666fe,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
304,We0b4b666fe,quizAttempt-1,"{""attempt"":1,""correct"":5,""total"":16}"
305,We0b4b666fe,quizAttempt-2,"{""attempt"":2,""correct"":1,""total"":13}"
306,We0b4b666fe,quizAttempt-3,"{""attempt"":3,""correct"":5,""total"":13}"
307,We0b4b666fe,quizFailed,"{""attempt"":3,""correct"":5,""total"":13}"
308,W8b15abfa92,startTime,Fri Apr 15 2022 15:19:47 GMT-0400 (Eastern Daylight Time)
309,W8b15abfa92,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
310,W8b15abfa92,trialDataFile,exp2_split3
311,W8b15abfa92,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
312,W8b15abfa92,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
313,W8b15abfa92,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
314,W8b15abfa92,bonus,2
315,W1075c44e3f,startTime,Fri Apr 15 2022 20:18:54 GMT+0100 (British Summer Time)
316,W1075c44e3f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
317,W1075c44e3f,trialDataFile,exp2_split1
318,W1075c44e3f,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
319,W1075c44e3f,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
320,W1075c44e3f,quizAttempt-2,"{""attempt"":2,""correct"":9,""total"":13}"
321,W1075c44e3f,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":6}"
322,W1075c44e3f,quizFailed,"{""attempt"":3,""correct"":2,""total"":6}"
323,Wd386a6d382,startTime,Sat Apr 16 2022 05:35:33 GMT-0500 (Central Daylight Time)
324,Wd386a6d382,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
325,Wd386a6d382,trialDataFile,exp2_split2
326,Wd386a6d382,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
327,Wd386a6d382,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
328,Wd386a6d382,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
329,Wd386a6d382,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
330,Wd386a6d382,bonus,2
331,W05f6e79920,startTime,Fri Apr 15 2022 15:26:39 GMT-0500 (Central Daylight Time)
332,W05f6e79920,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
333,W05f6e79920,trialDataFile,exp2_split1
334,W05f6e79920,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
335,W05f6e79920,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
336,W05f6e79920,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
337,W05f6e79920,bonus,2
338,W6e62fcc769,startTime,Sat Apr 16 2022 11:37:16 GMT+0100 (British Summer Time)
339,W6e62fcc769,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
340,W6e62fcc769,trialDataFile,exp2_split1
341,W6e62fcc769,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
342,W6e62fcc769,quizAttempt-1,"{""attempt"":1,""correct"":7,""total"":16}"
343,W6e62fcc769,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":13}"
344,W6e62fcc769,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":13}"
345,W6e62fcc769,quizFailed,"{""attempt"":3,""correct"":4,""total"":13}"
346,W9ed8295732,startTime,Sat Apr 16 2022 06:37:42 GMT-0400 (Eastern Daylight Time)
347,W9ed8295732,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
348,W9ed8295732,trialDataFile,exp2_split1
349,W9ed8295732,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
350,W9ed8295732,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
351,W9ed8295732,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":6}"
352,W9ed8295732,quizPassed,"{""attempt"":2,""correct"":6,""total"":6}"
353,W9ed8295732,bonus,2
354,W46f9dc76ce,startTime,Sat Apr 16 2022 03:43:49 GMT-0700 (Pacific Daylight Time)
355,W46f9dc76ce,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
356,W46f9dc76ce,trialDataFile,exp2_split2
357,W46f9dc76ce,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
358,W46f9dc76ce,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
359,W46f9dc76ce,quizAttempt-2,"{""attempt"":2,""correct"":9,""total"":10}"
360,W46f9dc76ce,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
361,W46f9dc76ce,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
362,W46f9dc76ce,bonus,2
363,Wbed2a185d6,startTime,Fri Apr 15 2022 15:25:01 GMT-0400 (Eastern Daylight Time)
364,Wbed2a185d6,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
365,Wbed2a185d6,trialDataFile,exp2_split2
366,Wbed2a185d6,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
367,Wbed2a185d6,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
368,Wbed2a185d6,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
369,Wbed2a185d6,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
370,Wbed2a185d6,bonus,2
371,Wf23a7bc0bb,startTime,Fri Apr 15 2022 15:24:47 GMT-0400 (Eastern Daylight Time)
372,Wf23a7bc0bb,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
373,Wf23a7bc0bb,trialDataFile,exp2_split1
374,Wf23a7bc0bb,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
375,Wf23a7bc0bb,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
376,Wf23a7bc0bb,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
377,Wf23a7bc0bb,bonus,2
378,Wc5df8218e8,startTime,Fri Apr 15 2022 20:27:19 GMT+0100 (British Summer Time)
379,Wc5df8218e8,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
380,Wc5df8218e8,trialDataFile,exp2_split2
381,Wc5df8218e8,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
382,Wc5df8218e8,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
383,Wc5df8218e8,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":13}"
384,Wc5df8218e8,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":7}"
385,Wc5df8218e8,quizFailed,"{""attempt"":3,""correct"":2,""total"":7}"
386,W42ee39db4f,startTime,Fri Apr 15 2022 15:24:28 GMT-0400 (Eastern Daylight Time)
387,W42ee39db4f,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
388,W42ee39db4f,trialDataFile,exp2_split1
389,W42ee39db4f,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
390,W42ee39db4f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
391,W42ee39db4f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
392,W42ee39db4f,bonus,2
393,Wc08053db61,startTime,Fri Apr 15 2022 14:24:15 GMT-0500 (Central Daylight Time)
394,Wc08053db61,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
395,Wc08053db61,trialDataFile,exp2_split3
396,Wc08053db61,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
397,Wc08053db61,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
398,Wc08053db61,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
399,Wc08053db61,bonus,2
400,Wd1e7ac5830,startTime,Sat Apr 16 2022 11:40:59 GMT+0100 (British Summer Time)
401,W24b3b4f7f7,startTime,Sat Apr 16 2022 11:44:42 GMT+0100 (British Summer Time)
402,W3a9183459a,startTime,Sat Apr 16 2022 11:45:33 GMT+0100 (British Summer Time)
403,W2280ea6fe6,startTime,Sat Apr 16 2022 05:39:04 GMT-0500 (Central Daylight Time)
404,W2280ea6fe6,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
405,W2280ea6fe6,trialDataFile,exp2_split1
406,W2280ea6fe6,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
407,W2280ea6fe6,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
408,W2280ea6fe6,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
409,W2280ea6fe6,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
410,W2280ea6fe6,bonus,2
411,W993099cdaf,startTime,Sat Apr 16 2022 08:04:44 GMT-0400 (EDT)
412,W993099cdaf,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
413,W993099cdaf,trialDataFile,exp2_split3
414,W993099cdaf,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
415,W993099cdaf,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
416,W993099cdaf,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
417,W993099cdaf,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
418,W993099cdaf,bonus,2
419,W5e459487b7,startTime,Sat Apr 16 2022 06:39:30 GMT-0400 (Eastern Daylight Time)
420,W5e459487b7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
421,W5e459487b7,trialDataFile,exp2_split4
422,W5e459487b7,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
423,W5e459487b7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
424,W5e459487b7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
425,W5e459487b7,bonus,2
426,W07ecd061ea,startTime,Sat Apr 16 2022 03:44:59 GMT-0700 (Pacific Daylight Time)
427,W07ecd061ea,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
428,W07ecd061ea,trialDataFile,exp2_split4
429,W07ecd061ea,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
430,W07ecd061ea,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
431,W07ecd061ea,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
432,W07ecd061ea,bonus,2
433,W96190611e9,startTime,Sat Apr 16 2022 07:29:10 GMT-0700 (PDT)
434,W5ab95c6e61,startTime,Sat Apr 16 2022 13:04:31 GMT+0100 (BST)
435,W5ab95c6e61,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
436,W5ab95c6e61,trialDataFile,exp2_split2
437,W5ab95c6e61,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
438,W5ab95c6e61,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
439,W5ab95c6e61,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
440,W5ab95c6e61,bonus,2
441,We6e4dd341c,startTime,Sat Apr 16 2022 13:04:40 GMT+0100 (British Summer Time)
442,We6e4dd341c,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
443,We6e4dd341c,trialDataFile,exp2_split1
444,We6e4dd341c,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
445,We6e4dd341c,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
446,We6e4dd341c,quizAttempt-2,"{""attempt"":2,""correct"":11,""total"":13}"
447,We6e4dd341c,quizAttempt-3,"{""attempt"":3,""correct"":7,""total"":7}"
448,We6e4dd341c,quizPassed,"{""attempt"":3,""correct"":7,""total"":7}"
449,We6e4dd341c,bonus,2
450,W697b8d0f54,startTime,Sat Apr 16 2022 15:29:32 GMT+0100 (British Summer Time)
451,W697b8d0f54,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
452,W697b8d0f54,trialDataFile,exp2_split3
453,W697b8d0f54,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
454,W697b8d0f54,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
455,W697b8d0f54,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
456,W697b8d0f54,bonus,2
457,W6697f77b1a,startTime,Fri Apr 15 2022 15:48:40 GMT-0400 (EDT)
458,W6697f77b1a,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
459,W6697f77b1a,trialDataFile,exp2_split1
460,W6697f77b1a,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
461,W6697f77b1a,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
462,W6697f77b1a,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
463,W6697f77b1a,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
464,W6697f77b1a,bonus,2
465,W20f9648c4b,startTime,Fri Apr 15 2022 20:26:34 GMT+0100 (British Summer Time)
466,Wf4f0c2c601,startTime,Fri Apr 15 2022 14:48:35 GMT-0500 (Central Daylight Time)
467,Wf4f0c2c601,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
468,Wf4f0c2c601,trialDataFile,exp2_split3
469,Wf4f0c2c601,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
470,Wf4f0c2c601,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
471,Wf4f0c2c601,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
472,Wf4f0c2c601,bonus,2
473,W770f11e277,startTime,Fri Apr 15 2022 14:26:37 GMT-0500 (Central Daylight Time)
474,W770f11e277,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
475,W770f11e277,trialDataFile,exp2_split1
476,W770f11e277,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
477,W770f11e277,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
478,W770f11e277,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
479,W770f11e277,bonus,2
480,W0e68c2297b,startTime,Fri Apr 15 2022 20:24:46 GMT+0100 (British Summer Time)
481,W0e68c2297b,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
482,W0e68c2297b,trialDataFile,exp2_split1
483,W0e68c2297b,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
484,W0e68c2297b,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
485,W0e68c2297b,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
486,W0e68c2297b,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
487,W0e68c2297b,bonus,2
488,W6bd440659f,startTime,Fri Apr 15 2022 15:26:30 GMT-0400 (Eastern Daylight Time)
489,W6bd440659f,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
490,W6bd440659f,trialDataFile,exp2_split2
491,W6bd440659f,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
492,W6bd440659f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
493,W6bd440659f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
494,W6bd440659f,bonus,2
495,Wf0ff485c4d,startTime,Fri Apr 15 2022 14:26:14 GMT-0500 (Central Daylight Time)
496,Wf0ff485c4d,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
497,Wf0ff485c4d,trialDataFile,exp2_split3
498,Wf0ff485c4d,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
499,Wf0ff485c4d,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
500,Wf0ff485c4d,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":10}"
501,Wf0ff485c4d,quizAttempt-3,"{""attempt"":3,""correct"":7,""total"":7}"
502,Wf0ff485c4d,quizPassed,"{""attempt"":3,""correct"":7,""total"":7}"
503,Wf0ff485c4d,bonus,2
504,Wa7db587779,startTime,Fri Apr 15 2022 13:32:21 GMT-0600 (Mountain Daylight Time)
505,Wa7db587779,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
506,Wa7db587779,trialDataFile,exp2_split2
507,Wa7db587779,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
508,Wa7db587779,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
509,Wa7db587779,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
510,Wa7db587779,bonus,2
511,Wa284d1459b,startTime,Fri Apr 15 2022 20:49:08 GMT+0100 (British Summer Time)
512,W1bca0bd689,startTime,Sat Apr 16 2022 11:47:09 GMT+0100 (British Summer Time)
513,W1bca0bd689,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
514,W1bca0bd689,trialDataFile,exp2_split2
515,W1bca0bd689,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
516,W1bca0bd689,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
517,W1bca0bd689,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
518,W1bca0bd689,bonus,2
519,W159f3a80dd,startTime,Sat Apr 16 2022 11:46:28 GMT+0100 (British Summer Time)
520,W159f3a80dd,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
521,W159f3a80dd,trialDataFile,exp2_split1
522,W159f3a80dd,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
523,W159f3a80dd,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
524,W159f3a80dd,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
525,W159f3a80dd,bonus,2
526,W25a5a2023f,startTime,Fri Apr 15 2022 12:48:26 GMT-0700 (Pacific Daylight Time)
527,W25a5a2023f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
528,W25a5a2023f,trialDataFile,exp2_split1
529,W25a5a2023f,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
530,W25a5a2023f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
531,W25a5a2023f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
532,W25a5a2023f,bonus,2
533,Wc94c307428,startTime,Fri Apr 15 2022 15:48:30 GMT-0400 (GMT-04:00)
534,Wc94c307428,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
535,Wc94c307428,trialDataFile,exp2_split2
536,Wc94c307428,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
537,Wc94c307428,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
538,Wc94c307428,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
539,Wc94c307428,bonus,2
540,Wa8493f63c7,startTime,Fri Apr 15 2022 12:49:46 GMT-0700 (Pacific Daylight Time)
541,Wa8493f63c7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
542,Wa8493f63c7,trialDataFile,exp2_split2
543,Wa8493f63c7,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
544,Wa8493f63c7,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
545,Wa8493f63c7,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":4}"
546,Wa8493f63c7,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
547,Wa8493f63c7,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
548,Wa8493f63c7,bonus,2
549,Wcf1dac71fc,startTime,Sat Apr 16 2022 13:05:53 GMT+0100 (British Summer Time)
550,Wcf1dac71fc,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
551,Wcf1dac71fc,trialDataFile,exp2_split3
552,Wcf1dac71fc,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
553,Wcf1dac71fc,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
554,Wcf1dac71fc,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
555,Wcf1dac71fc,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
556,Wcf1dac71fc,bonus,2
557,Wd1a6f8f6bc,startTime,Sat Apr 16 2022 08:05:52 GMT-0400 (Eastern Daylight Time)
