,workerid,key,value
301,Wdc7866a57d,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
302,Wdc7866a57d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
303,Wdc7866a57d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
304,Wdc7866a57d,bonus,2
305,W38ddf6b417,startTime,Fri Apr 15 2022 14:23:34 GMT+0100 (British Summer Time)
306,W38ddf6b417,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
307,W38ddf6b417,trialDataFile,exp1_split2
308,W38ddf6b417,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
309,W38ddf6b417,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
310,W38ddf6b417,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
311,W38ddf6b417,bonus,2
312,W5e6a9f02ee,startTime,Fri Apr 15 2022 14:24:18 GMT+0100 (British Summer Time)
313,Wb50a0a1055,startTime,Fri Apr 15 2022 14:24:32 GMT+0100 (British Summer Time)
314,Wb50a0a1055,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
315,Wb50a0a1055,trialDataFile,exp1_split3
316,Wb50a0a1055,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
317,Wb50a0a1055,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
318,Wb50a0a1055,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":3}"
319,Wb50a0a1055,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
320,Wb50a0a1055,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
321,Wb50a0a1055,bonus,2
322,Wba964fb848,startTime,Fri Apr 15 2022 14:30:38 GMT+0100 (Irish Standard Time)
323,Wba964fb848,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
324,Wba964fb848,trialDataFile,exp1_split3
325,Wba964fb848,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
326,Wba964fb848,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
327,Wba964fb848,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
328,Wba964fb848,bonus,2
329,Wce4707dd78,startTime,Fri Apr 15 2022 14:23:48 GMT+0100 (British Summer Time)
330,Wce4707dd78,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
331,Wce4707dd78,trialDataFile,exp1_split3
332,Wce4707dd78,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
333,Wce4707dd78,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
334,Wce4707dd78,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
335,Wce4707dd78,bonus,2
336,Wfb3360768b,startTime,Fri Apr 15 2022 14:24:43 GMT+0100 (British Summer Time)
337,Wfb3360768b,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
338,Wfb3360768b,trialDataFile,exp1_split1
339,Wfb3360768b,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
340,Wfb3360768b,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
341,Wfb3360768b,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":7}"
342,Wfb3360768b,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":3}"
343,Wfb3360768b,quizFailed,"{""attempt"":3,""correct"":2,""total"":3}"
344,W0bf9239c8f,startTime,Fri Apr 15 2022 14:29:15 GMT+0100 (British Summer Time)
345,W0bf9239c8f,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
346,W0bf9239c8f,trialDataFile,exp1_split3
347,W0bf9239c8f,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
348,W0bf9239c8f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
349,W0bf9239c8f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
350,W0bf9239c8f,bonus,2
351,Wc53ce3c42c,startTime,Fri Apr 15 2022 14:42:30 GMT+0100 (British Summer Time)
352,Wc53ce3c42c,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
353,Wc53ce3c42c,trialDataFile,exp1_split2
354,Wc53ce3c42c,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
355,Wc53ce3c42c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
356,Wc53ce3c42c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
357,Wc53ce3c42c,bonus,2
358,W8f594c9db5,startTime,Fri Apr 15 2022 14:24:52 GMT+0100 (Irish Standard Time)
359,W8f594c9db5,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
360,W8f594c9db5,trialDataFile,exp1_split1
361,W8f594c9db5,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
362,W8f594c9db5,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
363,W8f594c9db5,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
364,W8f594c9db5,bonus,2
365,W990d59fe40,startTime,Fri Apr 15 2022 14:46:13 GMT+0100 (British Summer Time)
366,W990d59fe40,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
367,W990d59fe40,trialDataFile,exp1_split3
368,W990d59fe40,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
369,W990d59fe40,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
370,W990d59fe40,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
371,W990d59fe40,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
372,W990d59fe40,bonus,2
373,W2feaf8f9cc,startTime,Fri Apr 15 2022 15:51:59 GMT+0100 (British Summer Time)
374,W2feaf8f9cc,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
375,W2feaf8f9cc,trialDataFile,exp1_split3
376,W2feaf8f9cc,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
377,W2feaf8f9cc,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
378,W2feaf8f9cc,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
379,W2feaf8f9cc,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
380,W2feaf8f9cc,bonus,2
381,W11bf41b0d1,startTime,Fri Apr 15 2022 10:52:04 GMT-0400 (Eastern Daylight Time)
382,W11bf41b0d1,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
383,W11bf41b0d1,trialDataFile,exp1_split3
384,W11bf41b0d1,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
385,W11bf41b0d1,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
386,W11bf41b0d1,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
387,W11bf41b0d1,bonus,2
388,W488a501189,startTime,Fri Apr 15 2022 13:05:51 GMT-0400 (Eastern Daylight Time)
389,W488a501189,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
390,W488a501189,trialDataFile,exp1_split1
391,W488a501189,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
392,W488a501189,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
393,W488a501189,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
394,W488a501189,bonus,2
395,Wd8d40a80b0,startTime,Fri Apr 15 2022 13:06:05 GMT-0400 (Eastern Daylight Time)
396,Wd8d40a80b0,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
397,Wd8d40a80b0,trialDataFile,exp1_split1
398,Wd8d40a80b0,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
399,Wd8d40a80b0,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
400,Wd8d40a80b0,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
401,Wd8d40a80b0,bonus,2
402,Wb9ff1be59c,startTime,Fri Apr 15 2022 12:21:30 GMT-0500 (Central Daylight Time)
403,Wb9ff1be59c,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
404,Wb9ff1be59c,trialDataFile,exp1_split2
405,Wb9ff1be59c,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
406,Wb9ff1be59c,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
407,Wb9ff1be59c,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
408,Wb9ff1be59c,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
409,Wb9ff1be59c,bonus,2
410,W0e57c79482,startTime,Fri Apr 15 2022 15:51:51 GMT+0100 (British Summer Time)
411,W0e57c79482,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
412,W0e57c79482,trialDataFile,exp1_split1
413,W0e57c79482,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
414,W0e57c79482,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
415,W0e57c79482,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":4}"
416,W0e57c79482,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":4}"
417,W0e57c79482,quizFailed,"{""attempt"":3,""correct"":2,""total"":4}"
418,W8a5a99e0c2,bonus,2
419,W8a5a99e0c2,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
420,W8a5a99e0c2,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
421,W8a5a99e0c2,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
422,W8a5a99e0c2,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
423,W8a5a99e0c2,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
424,W8a5a99e0c2,startTime,Fri Apr 15 2022 16:02:46 GMT+0100 (BST)
425,W8a5a99e0c2,trialDataFile,exp1_split1
426,W7594a12e17,startTime,Fri Apr 15 2022 15:52:00 GMT+0100 (British Summer Time)
427,W7594a12e17,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
428,W7594a12e17,trialDataFile,exp1_split3
429,W7594a12e17,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
430,W7594a12e17,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
431,W7594a12e17,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
432,W7594a12e17,bonus,2
433,Wf27955a5f8,startTime,Fri Apr 15 2022 18:05:50 GMT+0100 (British Summer Time)
434,Wf27955a5f8,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
435,Wf27955a5f8,trialDataFile,exp1_split1
436,Wf27955a5f8,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
437,Wf27955a5f8,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
438,Wf27955a5f8,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":4}"
439,Wf27955a5f8,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":4}"
440,Wf27955a5f8,quizFailed,"{""attempt"":3,""correct"":2,""total"":4}"
441,Wb829cb25fb,startTime,Fri Apr 15 2022 15:52:08 GMT+0100 (British Summer Time)
442,Wb829cb25fb,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
443,Wb829cb25fb,trialDataFile,exp1_split1
444,Wb829cb25fb,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
445,Wb829cb25fb,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
446,Wb829cb25fb,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
447,Wb829cb25fb,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
448,Wb829cb25fb,bonus,2
449,W1445482086,startTime,Fri Apr 15 2022 15:52:52 GMT+0100 (British Summer Time)
450,W1445482086,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
451,W1445482086,trialDataFile,exp1_split2
452,W1445482086,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
453,W1445482086,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
454,W1445482086,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
455,W1445482086,bonus,2
456,W3d08192832,startTime,Fri Apr 15 2022 15:52:07 GMT+0100 (British Summer Time)
457,W3d08192832,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
458,W3d08192832,trialDataFile,exp1_split3
459,W3d08192832,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
460,W3d08192832,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
461,W3d08192832,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
462,W3d08192832,bonus,2
463,W1cf18e25a8,startTime,Fri Apr 15 2022 15:52:14 GMT+0100 (British Summer Time)
464,W1cf18e25a8,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
465,W1cf18e25a8,trialDataFile,exp1_split2
466,W1cf18e25a8,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
467,W1cf18e25a8,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
468,W1cf18e25a8,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
469,W1cf18e25a8,bonus,2
470,W8ea222d8dd,startTime,Fri Apr 15 2022 15:52:28 GMT+0100 (British Summer Time)
471,W8ea222d8dd,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
472,W8ea222d8dd,trialDataFile,exp1_split2
473,W8ea222d8dd,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
474,W8ea222d8dd,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
475,W8ea222d8dd,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
476,W8ea222d8dd,bonus,2
477,W5a47469c0c,startTime,Fri Apr 15 2022 15:52:42 GMT+0100 (British Summer Time)
478,W5a47469c0c,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
479,W5a47469c0c,trialDataFile,exp1_split3
480,W5a47469c0c,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
481,W5a47469c0c,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
482,W5a47469c0c,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
483,W5a47469c0c,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
484,W5a47469c0c,bonus,2
485,W2164f092e7,startTime,Fri Apr 15 2022 18:05:55 GMT+0100 (British Summer Time)
486,W2164f092e7,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
487,W2164f092e7,trialDataFile,exp1_split3
488,W2164f092e7,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
489,W2164f092e7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
490,W2164f092e7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
491,W2164f092e7,bonus,2
492,We367ea7145,startTime,Fri Apr 15 2022 18:06:02 GMT+0100 (British Summer Time)
493,We367ea7145,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
494,We367ea7145,trialDataFile,exp1_split2
495,We367ea7145,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
496,We367ea7145,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
497,We367ea7145,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
498,We367ea7145,bonus,2
499,Wd6ec093a98,startTime,Fri Apr 15 2022 12:06:25 GMT-0500 (Central Daylight Time)
500,Wd6ec093a98,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
501,Wd6ec093a98,trialDataFile,exp1_split1
502,Wd6ec093a98,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
503,Wd6ec093a98,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
504,Wd6ec093a98,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":9}"
505,Wd6ec093a98,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":3}"
506,Wd6ec093a98,quizFailed,"{""attempt"":3,""correct"":2,""total"":3}"
507,We9b2b0885b,startTime,Fri Apr 15 2022 18:05:54 GMT+0100 (British Summer Time)
508,We9b2b0885b,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
509,We9b2b0885b,trialDataFile,exp1_split1
510,We9b2b0885b,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
511,We9b2b0885b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
512,We9b2b0885b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
513,We9b2b0885b,bonus,2
514,Wa23a753b71,startTime,Fri Apr 15 2022 18:06:08 GMT+0100 (British Summer Time)
515,Wa23a753b71,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
516,Wa23a753b71,trialDataFile,exp1_split3
517,Wa23a753b71,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
518,Wa23a753b71,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
519,Wa23a753b71,quizAttempt-2,"{""attempt"":2,""correct"":12,""total"":13}"
520,Wa23a753b71,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
521,Wa23a753b71,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
522,Wa23a753b71,bonus,2
523,W065d73c93c,startTime,Fri Apr 15 2022 12:05:59 GMT-0500 (Central Daylight Time)
524,W065d73c93c,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
525,W065d73c93c,trialDataFile,exp1_split3
526,W065d73c93c,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
527,W065d73c93c,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
528,W065d73c93c,quizAttempt-2,"{""attempt"":2,""correct"":9,""total"":9}"
529,W065d73c93c,quizPassed,"{""attempt"":2,""correct"":9,""total"":9}"
530,W065d73c93c,bonus,2
531,W2676b8fb77,startTime,Fri Apr 15 2022 18:06:18 GMT+0100 (British Summer Time)
532,W2676b8fb77,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
533,W2676b8fb77,trialDataFile,exp1_split2
534,W2676b8fb77,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
535,W2676b8fb77,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
536,W2676b8fb77,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":6}"
537,W2676b8fb77,quizPassed,"{""attempt"":2,""correct"":6,""total"":6}"
538,W2676b8fb77,bonus,2
539,W906bd9c09b,startTime,Fri Apr 15 2022 15:52:09 GMT+0100 (British Summer Time)
540,W56295ef642,startTime,Fri Apr 15 2022 15:52:22 GMT+0100 (British Summer Time)
541,W56295ef642,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
542,W56295ef642,trialDataFile,exp1_split1
543,W56295ef642,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
544,W56295ef642,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
545,W56295ef642,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
546,W56295ef642,bonus,2
547,Wa4a71ef55d,startTime,Fri Apr 15 2022 15:52:32 GMT+0100 (British Summer Time)
548,Wa4a71ef55d,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
549,Wa4a71ef55d,trialDataFile,exp1_split3
550,Wa4a71ef55d,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
551,Wa4a71ef55d,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
552,Wa4a71ef55d,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
553,Wa4a71ef55d,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
554,Wa4a71ef55d,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
555,Wa4a71ef55d,bonus,2
556,W118b9eeebd,startTime,Fri Apr 15 2022 15:53:10 GMT+0100 (British Summer Time)
557,W118b9eeebd,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
558,W118b9eeebd,trialDataFile,exp1_split2
